urba_id,external_id,nombre,anio,division,grado,age_grade,gender,rueda,equipos,partidos,partidos_jugados,has_playoffs,g22_tournament_id,g22_nombre,g22_external_id_otro_proveedor,estado,confianza
2022020,urba:2022020,Menores de 15 - Grupo 1 - Zona A - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,11,53,53,no,,,,sin_verificar,sin_verificar
2022021,urba:2022021,Menores de 15 - Grupo 1 - Zona B - Primera Rueda,2022,otro,juvenil,M15,masculino,primera,11,55,55,no,,,,sin_verificar,sin_verificar
2022022,urba:2022022,Menores de 15 - Grupo 1 - Zona B - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022023,urba:2022023,Menores de 15 - Grupo 1 - Zona C - Primera Rueda,2022,otro,juvenil,M15,masculino,primera,11,55,55,no,,,,sin_verificar,sin_verificar
2022024,urba:2022024,Menores de 15 - Grupo 1 - Zona C - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,11,53,53,no,,,,sin_verificar,sin_verificar
2022025,urba:2022025,Menores de 15 - Grupo 2 - Zona A - Primera Rueda,2022,otro,juvenil,M15,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
2022026,urba:2022026,Menores de 15 - Grupo 2 - Zona A - Equipos B - Primera Rueda,2022,otro,juvenil,M15,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
2022027,urba:2022027,Menores de 15 - Grupo 2 - Zona A - Equipos B - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2022028,urba:2022028,Menores de 15 - Grupo 2 - Zona A - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2022029,urba:2022029,Menores de 15 - Grupo 2 - Zona B - Primera Rueda,2022,otro,juvenil,M15,masculino,primera,13,77,77,no,,,,sin_verificar,sin_verificar
2022030,urba:2022030,Menores de 15 - Grupo 2 - Zona B - Equipos B - Primera Rueda,2022,otro,juvenil,M15,masculino,primera,13,77,77,no,,,,sin_verificar,sin_verificar
2022031,urba:2022031,Menores de 15 - Grupo 2 - Zona B - Equipos B - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2022032,urba:2022032,Menores de 15 - Grupo 2 - Zona B - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2022033,urba:2022033,Menores de 15 - Grupo 2 - Zona C - Equipos B - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,10,44,44,no,,,,sin_verificar,sin_verificar
2022034,urba:2022034,Menores de 15 - Grupo 2 - Zona C - Segunda Rueda,2022,otro,juvenil,M15,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2022035,urba:2022035,Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda,2022,Desarrollo,juvenil,M16,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2022036,urba:2022036,Menores de 16 - Grupo 1 - Formativa - Primera Rueda,2022,Formativo,juvenil,M16,masculino,primera,9,35,35,no,,,,sin_verificar,sin_verificar
2022037,urba:2022037,Menores de 16 - Grupo 1 - Formativa - Segunda Rueda,2022,Formativo,juvenil,M16,masculino,segunda,13,62,62,no,,,,sin_verificar,sin_verificar
2022038,urba:2022038,Menores de 16 - Grupo 1 - Ganadores - Segunda Rueda,2022,otro,juvenil,M16,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2022039,urba:2022039,Menores de 16 - Grupo 1 - Zona A,2022,otro,juvenil,M16,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2022040,urba:2022040,Menores de 16 - Grupo 1 - Zona B,2022,otro,juvenil,M16,masculino,unica,13,77,77,no,,,,sin_verificar,sin_verificar
2022041,urba:2022041,Menores de 16 - Grupo 2 - Desarrollo - Equipos B - Segunda Rueda,2022,Desarrollo,juvenil,M16,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022042,urba:2022042,Menores de 16 - Grupo 2 - Desarrollo - Segunda Rueda,2022,Desarrollo,juvenil,M16,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022043,urba:2022043,Menores de 16 - Grupo 2 - Ganadores - Equipos B - Segunda Rueda,2022,otro,juvenil,M16,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022044,urba:2022044,Menores de 16 - Grupo 2 - Ganadores - Segunda Rueda,2022,otro,juvenil,M16,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022045,urba:2022045,Menores de 16 - Grupo 2 - Intermedia - Equipos B - Segunda Rueda,2022,Intermedia,Intermedia,M16,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2022046,urba:2022046,Menores de 16 - Grupo 2 - Intermedia - Segunda Rueda,2022,Intermedia,Intermedia,M16,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2022047,urba:2022047,Menores de 16 - Grupo 2 - Zona A - Equipos A,2022,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022048,urba:2022048,Menores de 16 - Grupo 2 - Zona A - Equipos B,2022,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022049,urba:2022049,Menores de 16 - Grupo 2 - Zona B - Equipos A,2022,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022050,urba:2022050,Menores de 16 - Grupo 2 - Zona B - Equipos B,2022,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022051,urba:2022051,Menores de 16 - Grupo 2 - Zona C - Equipos A,2022,otro,juvenil,M16,masculino,unica,9,36,36,no,,,,sin_verificar,sin_verificar
2022052,urba:2022052,Menores de 16 - Grupo 2 - Zona C - Equipos B,2022,otro,juvenil,M16,masculino,unica,9,36,36,no,,,,sin_verificar,sin_verificar
2022053,urba:2022053,Menores de 17 - Grupo 1 - Desarrollo - Segunda Rueda,2022,Desarrollo,juvenil,M17,masculino,segunda,10,44,44,no,,,,sin_verificar,sin_verificar
2022054,urba:2022054,Menores de 17 - Grupo 1 - Formativa A - Primera Rueda,2022,Formativo,juvenil,M17,masculino,primera,11,49,49,no,,,,sin_verificar,sin_verificar
2022055,urba:2022055,Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda,2022,Formativo,juvenil,M17,masculino,segunda,9,35,35,no,,,,sin_verificar,sin_verificar
2022056,urba:2022056,Menores de 17 - Grupo 1 - Formativa B - Primera Rueda,2022,Formativo,juvenil,M17,masculino,primera,12,65,65,no,,,,sin_verificar,sin_verificar
2022057,urba:2022057,Menores de 17 - Grupo 1 - Formativa B - Segunda Rueda,2022,Formativo,juvenil,M17,masculino,segunda,10,43,43,no,,,,sin_verificar,sin_verificar
2022058,urba:2022058,Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda,2022,otro,juvenil,M17,masculino,segunda,12,63,63,no,,,,sin_verificar,sin_verificar
2022059,urba:2022059,Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda,2022,Intermedia,Intermedia,M17,masculino,segunda,11,51,51,no,,,,sin_verificar,sin_verificar
2022060,urba:2022060,Menores de 17 - Grupo 1 - Zona A,2022,otro,juvenil,M17,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022061,urba:2022061,Menores de 17 - Grupo 1 - Zona B,2022,otro,juvenil,M17,masculino,unica,11,54,54,no,,,,sin_verificar,sin_verificar
2022062,urba:2022062,Menores de 17 - Grupo 1 - Zona C,2022,otro,juvenil,M17,masculino,unica,12,65,65,no,,,,sin_verificar,sin_verificar
2022063,urba:2022063,Menores de 17 - Grupo 2 - Desarrollo - Equipos B - Segunda rueda,2022,Desarrollo,juvenil,M17,masculino,segunda,10,43,43,no,,,,sin_verificar,sin_verificar
2022064,urba:2022064,Menores de 17 - Grupo 2 - Desarrollo - Segunda rueda,2022,Desarrollo,juvenil,M17,masculino,segunda,10,43,43,no,,,,sin_verificar,sin_verificar
2022065,urba:2022065,Menores de 17 - Grupo 2 - Ganadores - Equipos B - Segunda rueda,2022,otro,juvenil,M17,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2022066,urba:2022066,Menores de 17 - Grupo 2 - Ganadores - Segunda rueda,2022,otro,juvenil,M17,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2022067,urba:2022067,Menores de 17 - Grupo 2 - Intermedia - Equipos B - Segunda rueda,2022,Intermedia,Intermedia,M17,masculino,segunda,12,65,65,no,,,,sin_verificar,sin_verificar
2022068,urba:2022068,Menores de 17 - Grupo 2 - Intermedia - Segunda rueda,2022,Intermedia,Intermedia,M17,masculino,segunda,12,65,65,no,,,,sin_verificar,sin_verificar
2022069,urba:2022069,Menores de 17 - Grupo 2 - Zona A - Equipos A,2022,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022070,urba:2022070,Menores de 17 - Grupo 2 - Zona A - Equipos B,2022,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022071,urba:2022071,Menores de 17 - Grupo 2 - Zona B - Equipos A,2022,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022072,urba:2022072,Menores de 17 - Grupo 2 - Zona B - Equipos B,2022,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022073,urba:2022073,Menores de 17 - Grupo 2 - Zona C - Equipos A,2022,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022074,urba:2022074,Menores de 17 - Grupo 2 - Zona C - Equipos B,2022,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022075,urba:2022075,Menores de 19 - Grupo 1 - Desarrollo - Segunda rueda,2022,Desarrollo,juvenil,M19,masculino,segunda,10,42,42,no,,,,sin_verificar,sin_verificar
2022076,urba:2022076,Menores de 19 - Grupo 1 - Formativa A - Primera Rueda,2022,Formativo,juvenil,M19,masculino,primera,9,36,36,no,,,,sin_verificar,sin_verificar
2022077,urba:2022077,Menores de 19 - Grupo 1 - Formativa A - Segunda rueda,2022,Formativo,juvenil,M19,masculino,segunda,9,34,34,no,,,,sin_verificar,sin_verificar
2022078,urba:2022078,Menores de 19 - Grupo 1 - Formativa B - Primera Rueda,2022,Formativo,juvenil,M19,masculino,primera,10,43,43,no,,,,sin_verificar,sin_verificar
2022079,urba:2022079,Menores de 19 - Grupo 1 - Formativa B - Segunda rueda,2022,Formativo,juvenil,M19,masculino,segunda,8,28,28,no,,,,sin_verificar,sin_verificar
2022080,urba:2022080,Menores de 19 - Grupo 1 - Ganadores - Segunda rueda,2022,otro,juvenil,M19,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022081,urba:2022081,Menores de 19 - Grupo 1 - Intermedia - Segunda rueda,2022,Intermedia,Intermedia,M19,masculino,segunda,11,50,50,no,,,,sin_verificar,sin_verificar
2022082,urba:2022082,Menores de 19 - Grupo 1 - Zona A,2022,otro,juvenil,M19,masculino,unica,11,54,54,no,,,,sin_verificar,sin_verificar
2022083,urba:2022083,Menores de 19 - Grupo 1 - Zona B,2022,otro,juvenil,M19,masculino,unica,10,43,43,no,,,,sin_verificar,sin_verificar
2022084,urba:2022084,Menores de 19 - Grupo 1 - Zona C,2022,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022085,urba:2022085,Menores de 19 - Grupo 2 - Desarrollo - Equipos B - Segunda rueda,2022,Desarrollo,juvenil,M19,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022086,urba:2022086,Menores de 19 - Grupo 2 - Desarrollo - Segunda rueda,2022,Desarrollo,juvenil,M19,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2022087,urba:2022087,Menores de 19 - Grupo 2 - Ganadores - Equipos B - Segunda rueda,2022,otro,juvenil,M19,masculino,segunda,0,0,0,no,,,,sin_verificar,sin_verificar
2022088,urba:2022088,Menores de 19 - Grupo 2 - Intermedia - Equipos B - Segunda rueda,2022,Intermedia,Intermedia,M19,masculino,segunda,12,65,65,no,,,,sin_verificar,sin_verificar
2022089,urba:2022089,Menores de 19 - Grupo 2 - Intermedia - Segunda rueda,2022,Intermedia,Intermedia,M19,masculino,segunda,12,65,65,no,,,,sin_verificar,sin_verificar
2022090,urba:2022090,Menores de 19 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda rueda,2022,otro,juvenil,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2022091,urba:2022091,Menores de 19 - Grupo 2 - Nivel 1 - Ganadores - Segunda rueda,2022,otro,juvenil,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2022092,urba:2022092,Menores de 19 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda rueda,2022,otro,juvenil,M19,masculino,segunda,11,53,53,no,,,,sin_verificar,sin_verificar
2022093,urba:2022093,Menores de 19 - Grupo 2 - Nivel 2 - Ganadores - Segunda rueda,2022,otro,juvenil,M19,masculino,segunda,11,53,53,no,,,,sin_verificar,sin_verificar
2022094,urba:2022094,Menores de 19 - Grupo 2 - Zona A - Equipos A,2022,otro,juvenil,M19,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2022095,urba:2022095,Menores de 19 - Grupo 2 - Zona A - Equipos B,2022,otro,juvenil,M19,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2022096,urba:2022096,Menores de 19 - Grupo 2 - Zona B - Equipos A,2022,otro,juvenil,M19,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2022097,urba:2022097,Menores de 19 - Grupo 2 - Zona B - Equipos B,2022,otro,juvenil,M19,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2022098,urba:2022098,Menores de 19 - Grupo 2 - Zona C - Equipos A,2022,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022099,urba:2022099,Menores de 19 - Grupo 2 - Zona C - Equipos B,2022,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2022100,urba:2022100,Menores de 19 - Grupo 2 - Zona D - Equipos A,2022,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022101,urba:2022101,Menores de 19 - Grupo 2 - Zona D - Equipos B,2022,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2022102,urba:2022102,Primera A - Intermedia,2022,Primera A,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022103,urba:2022103,Primera A - Preintermedia A,2022,Primera A,Preintermedia A,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022104,urba:2022104,Primera A - Preintermedia B,2022,Primera A,Preintermedia B,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2022105,urba:2022105,Primera A - Superior,2022,Primera A,Superior,mayores,masculino,unica,14,0,0,no,,,,sin_verificar,sin_verificar
2022106,urba:2022106,Primera B - Intermedia,2022,Primera B,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022107,urba:2022107,Primera B - Preintermedia A,2022,Primera B,Preintermedia A,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022108,urba:2022108,Primera B - Preintermedia B,2022,Primera B,Preintermedia B,mayores,masculino,unica,8,39,39,no,,,,sin_verificar,sin_verificar
2022109,urba:2022109,Primera B - Superior,2022,Primera B,Superior,mayores,masculino,unica,14,0,0,no,,,,sin_verificar,sin_verificar
2022110,urba:2022110,Primera C - Intermedia,2022,Primera C,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022111,urba:2022111,Primera C - Preintermedia,2022,Primera C,Preintermedia,mayores,masculino,unica,14,180,180,no,,,,sin_verificar,sin_verificar
2022112,urba:2022112,Primera C - Superior,2022,Primera C,Superior,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022113,urba:2022113,Segunda - Intermedia,2022,Segunda,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022114,urba:2022114,Segunda - Superior,2022,Segunda,Superior,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022115,urba:2022115,Tercera - Intermedia,2022,Tercera,Intermedia,mayores,masculino,unica,11,110,110,no,,,,sin_verificar,sin_verificar
2022116,urba:2022116,Tercera - Superior,2022,Tercera,Superior,mayores,masculino,unica,11,110,110,no,,,,sin_verificar,sin_verificar
2022117,urba:2022117,Top 13 - Intermedia - Clasificación,2022,Top 13,Intermedia,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2022118,urba:2022118,Top 13 - Intermedia - Final,2022,Top 13,Intermedia,mayores,masculino,unica,2,1,1,no,,,,sin_verificar,sin_verificar
2022119,urba:2022119,Top 13 - Intermedia - Semifinal,2022,Top 13,Intermedia,mayores,masculino,unica,4,2,2,no,,,,sin_verificar,sin_verificar
2022120,urba:2022120,Top 13 - Preintermedia A,2022,Top 13,Preintermedia A,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2022121,urba:2022121,Top 13 - Preintermedia A - Final,2022,Top 13,Preintermedia A,mayores,masculino,unica,2,1,1,no,,,,sin_verificar,sin_verificar
2022122,urba:2022122,Top 13 - Preintermedia A - Semifinal,2022,Top 13,Preintermedia A,mayores,masculino,unica,4,2,2,no,,,,sin_verificar,sin_verificar
2022123,urba:2022123,Top 13 - Preintermedia B,2022,Top 13,Preintermedia B,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2022124,urba:2022124,Top 13 - Preintermedia B - Final,2022,Top 13,Preintermedia B,mayores,masculino,unica,2,1,1,no,,,,sin_verificar,sin_verificar
2022125,urba:2022125,Top 13 - Preintermedia B - Semifinal,2022,Top 13,Preintermedia B,mayores,masculino,unica,4,2,2,no,,,,sin_verificar,sin_verificar
2022126,urba:2022126,Top 13 - Preintermedia C,2022,Top 13,Preintermedia C,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2022127,urba:2022127,Top 13 - Preintermedia C - Final,2022,Top 13,Preintermedia C,mayores,masculino,unica,2,1,1,no,,,,sin_verificar,sin_verificar
2022128,urba:2022128,Top 13 - Preintermedia C - Semifinal,2022,Top 13,Preintermedia C,mayores,masculino,unica,4,2,2,no,,,,sin_verificar,sin_verificar
2022129,urba:2022129,Top 13 - Preintermedia D,2022,Top 13,Preintermedia D,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2022130,urba:2022130,Top 13 - Preintermedia D - Final,2022,Top 13,Preintermedia D,mayores,masculino,unica,2,1,1,no,,,,sin_verificar,sin_verificar
2022131,urba:2022131,Top 13 - Preintermedia D - Semifinal,2022,Top 13,Preintermedia D,mayores,masculino,unica,4,2,2,no,,,,sin_verificar,sin_verificar
2022132,urba:2022132,Top 13 - Superior - Clasificación,2022,Top 13,Superior,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2022133,urba:2022133,Top 13 - Superior - Final,2022,Top 13,Superior,mayores,masculino,unica,2,1,1,no,,,,sin_verificar,sin_verificar
2022134,urba:2022134,Top 13 - Superior - Semifinal,2022,Top 13,Superior,mayores,masculino,unica,4,2,2,no,,,,sin_verificar,sin_verificar
2022135,urba:2022135,Universitario - Campeonato - Clasificación,2022,Universitario,,mayores,masculino,unica,6,30,30,no,,,,sin_verificar,sin_verificar
2022136,urba:2022136,Universitario - Campeonato - Revancha,2022,Universitario,,mayores,masculino,unica,6,15,15,no,,,,sin_verificar,sin_verificar
2022137,urba:2022137,Universitario - Campeonato - Semifinal,2022,Universitario,,mayores,masculino,unica,4,0,0,no,,,,sin_verificar,sin_verificar
2022138,urba:2022138,Universitario - Campeonato - Zona A - Rueda final,2022,Universitario,,mayores,masculino,otro,3,3,3,no,,,,sin_verificar,sin_verificar
2022139,urba:2022139,Universitario - Campeonato - Zona B - Rueda final,2022,Universitario,,mayores,masculino,otro,3,3,3,no,,,,sin_verificar,sin_verificar
2022140,urba:2022140,Universitario - Desarrollo - Clasificación,2022,Universitario,,mayores,masculino,unica,8,53,53,no,,,,sin_verificar,sin_verificar
2022141,urba:2022141,Universitario - Desarrollo - Semifinal,2022,Universitario,,mayores,masculino,unica,4,0,0,no,,,,sin_verificar,sin_verificar
2023001,urba:2023001,Desarrollo - Intermedia,2023,Desarrollo,Intermedia,mayores,masculino,unica,10,90,90,no,,,,sin_verificar,sin_verificar
2023002,urba:2023002,Desarrollo - Preintermedia,2023,Desarrollo,Preintermedia,mayores,masculino,unica,12,117,117,no,,,,sin_verificar,sin_verificar
2023003,urba:2023003,Desarrollo - Superior,2023,Desarrollo,Superior,mayores,masculino,unica,11,110,110,no,,,,sin_verificar,sin_verificar
2023004,urba:2023004,Empresarial - Campeonato,2023,Empresarial,,mayores,masculino,unica,8,42,42,no,,,,sin_verificar,sin_verificar
2023005,urba:2023005,Empresarial - Desarrollo A,2023,Empresarial,,mayores,masculino,unica,7,21,21,no,,,,sin_verificar,sin_verificar
2023006,urba:2023006,Empresarial - Desarrollo B,2023,Empresarial,,mayores,masculino,unica,7,21,21,no,,,,sin_verificar,sin_verificar
2023007,urba:2023007,Empresarial - Intermedia,2023,Empresarial,Intermedia,mayores,masculino,unica,6,29,29,no,,,,sin_verificar,sin_verificar
2023008,urba:2023008,Empresarial - Segunda División,2023,Empresarial,,mayores,masculino,unica,8,28,28,no,,,,sin_verificar,sin_verificar
2023009,urba:2023009,Empresarial - Tercera División,2023,Empresarial,,mayores,masculino,unica,6,15,15,no,,,,sin_verificar,sin_verificar
2023010,urba:2023010,Femenino - Campeonato 12 - Zona A,2023,Femenino,,mayores,femenino,unica,6,15,15,no,,,,sin_verificar,sin_verificar
2023011,urba:2023011,Femenino - Campeonato 12 - Zona B,2023,Femenino,,mayores,femenino,unica,6,15,15,no,,,,sin_verificar,sin_verificar
2023012,urba:2023012,Femenino - Desarrollo,2023,Femenino,,mayores,femenino,unica,4,6,6,no,,,,sin_verificar,sin_verificar
2023013,urba:2023013,Femenino - Intermedia,2023,Femenino,Intermedia,mayores,femenino,unica,4,6,6,no,,,,sin_verificar,sin_verificar
2023014,urba:2023014,Femenino - Ten - Primera rueda,2023,Femenino,,mayores,femenino,primera,13,77,77,no,,,,sin_verificar,sin_verificar
2023015,urba:2023015,Femenino - Ten - Revancha,2023,Femenino,,mayores,femenino,unica,5,9,9,no,,,,sin_verificar,sin_verificar
2023016,urba:2023016,Femenino - Ten - Segunda rueda,2023,Femenino,,mayores,femenino,segunda,6,15,15,no,,,,sin_verificar,sin_verificar
2023017,urba:2023017,Femenino - Top 4,2023,Femenino,,mayores,femenino,unica,4,6,6,no,,,,sin_verificar,sin_verificar
2023018,urba:2023018,Menores de 15 - Grupo 1 - Formativa A,2023,Formativo,juvenil,M15,masculino,unica,14,76,76,no,,,,sin_verificar,sin_verificar
2023019,urba:2023019,Menores de 15 - Grupo 1 - Formativa A - Segunda Rueda,2023,Formativo,juvenil,M15,masculino,segunda,8,24,24,no,,,,sin_verificar,sin_verificar
2023020,urba:2023020,Menores de 15 - Grupo 1 - Formativa B,2023,Formativo,juvenil,M15,masculino,unica,14,76,76,no,,,,sin_verificar,sin_verificar
2023021,urba:2023021,Menores de 15 - Grupo 1 - Formativa B - Segunda Rueda,2023,Formativo,juvenil,M15,masculino,segunda,8,28,28,no,,,,sin_verificar,sin_verificar
2023022,urba:2023022,Menores de 15 - Grupo 1 - Formativa C - Segunda Rueda,2023,Formativo,juvenil,M15,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023023,urba:2023023,Menores de 15 - Grupo 1 - Zona A,2023,otro,juvenil,M15,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023024,urba:2023024,Menores de 15 - Grupo 1 - Zona B,2023,otro,juvenil,M15,masculino,unica,9,36,36,no,,,,sin_verificar,sin_verificar
2023025,urba:2023025,Menores de 15 - Grupo 1 - Zona B - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,13,66,66,no,,,,sin_verificar,sin_verificar
2023026,urba:2023026,Menores de 15 - Grupo 1 - Zona C,2023,otro,juvenil,M15,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023027,urba:2023027,Menores de 15 - Grupo 2 - Zona A,2023,otro,juvenil,M15,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023028,urba:2023028,Menores de 15 - Grupo 2 - Zona A - Equipos B,2023,otro,juvenil,M15,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023029,urba:2023029,Menores de 15 - Grupo 2 - Zona A - Equipos B - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023030,urba:2023030,Menores de 15 - Grupo 2 - Zona A - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023031,urba:2023031,Menores de 15 - Grupo 2 - Zona B,2023,otro,juvenil,M15,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023032,urba:2023032,Menores de 15 - Grupo 2 - Zona B - Equipos B,2023,otro,juvenil,M15,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023033,urba:2023033,Menores de 15 - Grupo 2 - Zona B - Equipos B - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023034,urba:2023034,Menores de 15 - Grupo 2 - Zona B - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023035,urba:2023035,Menores de 15 - Grupo 2 - Zona C - Equipos B,2023,otro,juvenil,M15,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023036,urba:2023036,Menores de 15 - Grupo 2 - Zona C - Equipos B - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,14,76,76,no,,,,sin_verificar,sin_verificar
2023037,urba:2023037,Menores de 15 - Grupo 2 - Zona C - Segunda Rueda,2023,otro,juvenil,M15,masculino,segunda,14,152,152,no,,,,sin_verificar,sin_verificar
2023038,urba:2023038,Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda,2023,Desarrollo,juvenil,M16,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2023039,urba:2023039,Menores de 16 - Grupo 1 - Formativa A,2023,Formativo,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023040,urba:2023040,Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda,2023,Formativo,juvenil,M16,masculino,segunda,10,42,42,no,,,,sin_verificar,sin_verificar
2023041,urba:2023041,Menores de 16 - Grupo 1 - Formativa B,2023,Formativo,juvenil,M16,masculino,unica,11,53,53,no,,,,sin_verificar,sin_verificar
2023042,urba:2023042,Menores de 16 - Grupo 1 - Formativa B - Segunda Rueda,2023,Formativo,juvenil,M16,masculino,segunda,7,21,21,no,,,,sin_verificar,sin_verificar
2023043,urba:2023043,Menores de 16 - Grupo 1 - Ganadores - Segunda Rueda,2023,otro,juvenil,M16,masculino,segunda,12,64,64,no,,,,sin_verificar,sin_verificar
2023044,urba:2023044,Menores de 16 - Grupo 1 - Zona A,2023,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
